workerid,proliferate.condition,f0,id,poa,response,slide_number_in_experiment,vot,word,error
27,young,3,pang_F0_3_VOT_7.wav,lab,asp,180,7,pang,
27,young,4,pang_F0_4_VOT_4.wav,lab,asp,181,4,pang,
27,young,6,pang_F0_6_VOT_7.wav,lab,asp,182,7,pang,
27,young,2,pang_F0_2_VOT_1.wav,lab,tense,183,1,pang,
27,young,5,pang_F0_5_VOT_2.wav,lab,tense,184,2,pang,
27,young,3,pang_F0_3_VOT_3.wav,lab,lenis,185,3,pang,
27,young,4,pang_F0_4_VOT_3.wav,lab,lenis,186,3,pang,
27,young,5,pang_F0_5_VOT_3.wav,lab,tense,187,3,pang,
27,young,4,pang_F0_4_VOT_5.wav,lab,asp,188,5,pang,
27,young,3,pang_F0_3_VOT_2.wav,lab,tense,189,2,pang,
27,young,1,pang_F0_1_VOT_5.wav,lab,lenis,190,5,pang,
27,young,5,pang_F0_5_VOT_4.wav,lab,asp,191,4,pang,
27,young,7,pang_F0_7_VOT_6.wav,lab,asp,192,6,pang,
27,young,1,pang_F0_1_VOT_3.wav,lab,lenis,193,3,pang,
27,young,6,pang_F0_6_VOT_1.wav,lab,tense,194,1,pang,
27,young,2,pang_F0_2_VOT_8.wav,lab,lenis,195,8,pang,
27,young,7,pang_F0_7_VOT_4.wav,lab,asp,196,4,pang,
27,young,8,pang_F0_8_VOT_5.wav,lab,asp,197,5,pang,
27,young,6,pang_F0_6_VOT_3.wav,lab,asp,198,3,pang,
27,young,2,pang_F0_2_VOT_7.wav,lab,lenis,199,7,pang,
27,young,8,pang_F0_8_VOT_1.wav,lab,tense,200,1,pang,
27,young,5,pang_F0_5_VOT_6.wav,lab,asp,201,6,pang,
27,young,7,pang_F0_7_VOT_3.wav,lab,tense,202,3,pang,
27,young,8,pang_F0_8_VOT_8.wav,lab,asp,203,8,pang,
27,young,8,pang_F0_8_VOT_2.wav,lab,tense,204,2,pang,
27,young,4,pang_F0_4_VOT_1.wav,lab,tense,205,1,pang,
27,young,4,pang_F0_4_VOT_7.wav,lab,asp,206,7,pang,
27,young,2,pang_F0_2_VOT_4.wav,lab,lenis,207,4,pang,
27,young,4,pang_F0_4_VOT_8.wav,lab,asp,208,8,pang,
27,young,8,pang_F0_8_VOT_7.wav,lab,asp,209,7,pang,
27,young,3,pang_F0_3_VOT_5.wav,lab,lenis,210,5,pang,
24,young,,check,,true,2,,check1,
24,young,,check,,true,3,,check2,
24,young,,check,,true,4,,check3,
24,young,2,practice,lab,lenis,6,2,pang,
24,young,3,practice,lab,tense,7,8,pang,
24,young,8,practice,lab,tense,8,3,pang,
24,young,8,practice,lab,asp,9,8,pang,
24,young,7,practice,lab,tense,10,2,pang,
24,young,4,practice,lab,asp,11,8,pang,
24,young,4,practice,lab,tense,12,2,pang,
24,young,3,practice,lab,lenis,13,4,pang,
24,young,2,practice,lab,lenis,14,3,pang,
24,young,5,practice,lab,asp,15,3,pang,
24,young,6,pang_F0_6_VOT_1.wav,lab,tense,17,1,pang,
24,young,7,pang_F0_7_VOT_6.wav,lab,asp,18,6,pang,
24,young,4,pang_F0_4_VOT_1.wav,lab,tense,19,1,pang,
24,young,2,pang_F0_2_VOT_4.wav,lab,lenis,20,4,pang,
24,young,1,pang_F0_1_VOT_5.wav,lab,lenis,21,5,pang,
24,young,5,pang_F0_5_VOT_1.wav,lab,tense,22,1,pang,
24,young,7,pang_F0_7_VOT_7.wav,lab,asp,23,7,pang,
24,young,2,pang_F0_2_VOT_8.wav,lab,asp,24,8,pang,
24,young,3,pang_F0_3_VOT_7.wav,lab,asp,25,7,pang,
24,young,3,pang_F0_3_VOT_4.wav,lab,asp,26,4,pang,
24,young,3,pang_F0_3_VOT_1.wav,lab,tense,27,1,pang,
24,young,6,pang_F0_6_VOT_2.wav,lab,tense,28,2,pang,
24,young,2,pang_F0_2_VOT_1.wav,lab,tense,29,1,pang,
24,young,8,pang_F0_8_VOT_7.wav,lab,asp,30,7,pang,
24,young,8,pang_F0_8_VOT_4.wav,lab,asp,31,4,pang,
24,young,5,pang_F0_5_VOT_2.wav,lab,tense,32,2,pang,
24,young,5,pang_F0_5_VOT_6.wav,lab,tense,33,6,pang,
24,young,4,pang_F0_4_VOT_8.wav,lab,tense,34,8,pang,
24,young,5,pang_F0_5_VOT_3.wav,lab,tense,35,3,pang,
24,young,6,pang_F0_6_VOT_5.wav,lab,asp,36,5,pang,
24,young,2,pang_F0_2_VOT_2.wav,lab,lenis,37,2,pang,
24,young,7,pang_F0_7_VOT_2.wav,lab,tense,38,2,pang,
24,young,7,pang_F0_7_VOT_8.wav,lab,asp,39,8,pang,
24,young,2,pang_F0_2_VOT_6.wav,lab,asp,40,6,pang,
24,young,3,pang_F0_3_VOT_6.wav,lab,asp,41,6,pang,
24,young,8,pang_F0_8_VOT_5.wav,lab,asp,42,5,pang,
24,young,4,pang_F0_4_VOT_5.wav,lab,asp,43,5,pang,
24,young,6,pang_F0_6_VOT_3.wav,lab,asp,44,3,pang,
24,young,4,pang_F0_4_VOT_4.wav,lab,asp,45,4,pang,
24,young,3,pang_F0_3_VOT_8.wav,lab,asp,46,8,pang,
24,young,2,pang_F0_2_VOT_5.wav,lab,lenis,47,5,pang,
24,young,6,pang_F0_6_VOT_6.wav,lab,asp,48,6,pang,
24,young,3,pang_F0_3_VOT_2.wav,lab,lenis,49,2,pang,
24,young,8,pang_F0_8_VOT_1.wav,lab,tense,50,1,pang,
24,young,5,pang_F0_5_VOT_8.wav,lab,asp,51,8,pang,
24,young,1,pang_F0_1_VOT_8.wav,lab,lenis,52,8,pang,
24,young,5,pang_F0_5_VOT_7.wav,lab,asp,53,7,pang,
24,young,8,pang_F0_8_VOT_6.wav,lab,asp,54,6,pang,
24,young,6,pang_F0_6_VOT_8.wav,lab,asp,55,8,pang,
24,young,7,pang_F0_7_VOT_1.wav,lab,tense,56,1,pang,
24,young,5,pang_F0_5_VOT_5.wav,lab,asp,57,5,pang,
24,young,1,pang_F0_1_VOT_6.wav,lab,lenis,58,6,pang,
24,young,5,pang_F0_5_VOT_4.wav,lab,asp,59,4,pang,
24,young,2,pang_F0_2_VOT_7.wav,lab,lenis,60,7,pang,
24,young,7,pang_F0_7_VOT_5.wav,lab,asp,61,5,pang,
24,young,1,pang_F0_1_VOT_3.wav,lab,lenis,62,3,pang,
24,young,6,pang_F0_6_VOT_7.wav,lab,asp,63,7,pang,
24,young,1,pang_F0_1_VOT_4.wav,lab,lenis,64,4,pang,
24,young,3,pang_F0_3_VOT_3.wav,lab,lenis,65,3,pang,
24,young,4,pang_F0_4_VOT_7.wav,lab,asp,66,7,pang,
24,young,1,pang_F0_1_VOT_2.wav,lab,lenis,67,2,pang,
24,young,8,pang_F0_8_VOT_3.wav,lab,asp,68,3,pang,
24,young,6,pang_F0_6_VOT_4.wav,lab,asp,69,4,pang,
24,young,8,pang_F0_8_VOT_8.wav,lab,asp,70,8,pang,
24,young,4,pang_F0_4_VOT_3.wav,lab,lenis,71,3,pang,
24,young,7,pang_F0_7_VOT_3.wav,lab,lenis,72,3,pang,
24,young,7,pang_F0_7_VOT_4.wav,lab,asp,73,4,pang,
24,young,1,pang_F0_1_VOT_1.wav,lab,tense,74,1,pang,
24,young,1,pang_F0_1_VOT_7.wav,lab,lenis,75,7,pang,
24,young,8,pang_F0_8_VOT_2.wav,lab,tense,76,2,pang,
24,young,3,pang_F0_3_VOT_5.wav,lab,asp,77,5,pang,
24,young,4,pang_F0_4_VOT_6.wav,lab,asp,78,6,pang,
24,young,2,pang_F0_2_VOT_3.wav,lab,lenis,79,3,pang,
24,young,4,pang_F0_4_VOT_2.wav,lab,tense,80,2,pang,
24,young,3,pang_F0_3_VOT_6.wav,lab,asp,82,6,pang,
24,young,1,pang_F0_1_VOT_5.wav,lab,lenis,83,5,pang,
24,young,1,pang_F0_1_VOT_1.wav,lab,tense,84,1,pang,
24,young,4,pang_F0_4_VOT_5.wav,lab,asp,85,5,pang,
24,young,5,pang_F0_5_VOT_3.wav,lab,asp,86,3,pang,
24,young,3,pang_F0_3_VOT_2.wav,lab,lenis,87,2,pang,
24,young,3,pang_F0_3_VOT_4.wav,lab,lenis,88,4,pang,
24,young,2,pang_F0_2_VOT_4.wav,lab,lenis,89,4,pang,
24,young,7,pang_F0_7_VOT_2.wav,lab,tense,90,2,pang,
24,young,6,pang_F0_6_VOT_5.wav,lab,asp,91,5,pang,
24,young,4,pang_F0_4_VOT_3.wav,lab,lenis,92,3,pang,
24,young,1,pang_F0_1_VOT_8.wav,lab,lenis,93,8,pang,
24,young,3,pang_F0_3_VOT_7.wav,lab,asp,94,7,pang,
24,young,2,pang_F0_2_VOT_1.wav,lab,tense,95,1,pang,
24,young,8,pang_F0_8_VOT_4.wav,lab,asp,96,4,pang,
24,young,5,pang_F0_5_VOT_8.wav,lab,asp,97,8,pang,
24,young,2,pang_F0_2_VOT_3.wav,lab,asp,98,3,pang,
24,young,7,pang_F0_7_VOT_5.wav,lab,asp,99,5,pang,
24,young,2,pang_F0_2_VOT_6.wav,lab,lenis,100,6,pang,
24,young,3,pang_F0_3_VOT_5.wav,lab,lenis,101,5,pang,
24,young,4,pang_F0_4_VOT_8.wav,lab,asp,102,8,pang,
24,young,2,pang_F0_2_VOT_2.wav,lab,tense,103,2,pang,
24,young,1,pang_F0_1_VOT_4.wav,lab,lenis,104,4,pang,
24,young,4,pang_F0_4_VOT_2.wav,lab,tense,105,2,pang,
24,young,6,pang_F0_6_VOT_4.wav,lab,asp,106,4,pang,
24,young,3,pang_F0_3_VOT_1.wav,lab,tense,107,1,pang,
24,young,2,pang_F0_2_VOT_5.wav,lab,lenis,108,5,pang,
24,young,4,pang_F0_4_VOT_7.wav,lab,asp,109,7,pang,
24,young,2,pang_F0_2_VOT_7.wav,lab,asp,110,7,pang,
24,young,8,pang_F0_8_VOT_3.wav,lab,asp,111,3,pang,
24,young,7,pang_F0_7_VOT_3.wav,lab,asp,112,3,pang,
24,young,8,pang_F0_8_VOT_8.wav,lab,asp,113,8,pang,
24,young,7,pang_F0_7_VOT_4.wav,lab,tense,114,4,pang,
24,young,7,pang_F0_7_VOT_7.wav,lab,asp,115,7,pang,
24,young,6,pang_F0_6_VOT_7.wav,lab,asp,116,7,pang,
24,young,8,pang_F0_8_VOT_5.wav,lab,asp,117,5,pang,
24,young,7,pang_F0_7_VOT_8.wav,lab,asp,118,8,pang,
24,young,2,pang_F0_2_VOT_8.wav,lab,lenis,119,8,pang,
24,young,5,pang_F0_5_VOT_5.wav,lab,asp,120,5,pang,
24,young,8,pang_F0_8_VOT_1.wav,lab,tense,121,1,pang,
24,young,6,pang_F0_6_VOT_3.wav,lab,tense,122,3,pang,
24,young,7,pang_F0_7_VOT_1.wav,lab,tense,123,1,pang,
24,young,5,pang_F0_5_VOT_1.wav,lab,tense,124,1,pang,
24,young,6,pang_F0_6_VOT_1.wav,lab,tense,125,1,pang,
24,young,1,pang_F0_1_VOT_7.wav,lab,lenis,126,7,pang,
24,young,3,pang_F0_3_VOT_8.wav,lab,asp,127,8,pang,
24,young,5,pang_F0_5_VOT_2.wav,lab,tense,128,2,pang,
24,young,8,pang_F0_8_VOT_7.wav,lab,asp,129,7,pang,
24,young,5,pang_F0_5_VOT_7.wav,lab,asp,130,7,pang,
24,young,6,pang_F0_6_VOT_2.wav,lab,tense,131,2,pang,
24,young,1,pang_F0_1_VOT_6.wav,lab,lenis,132,6,pang,
24,young,6,pang_F0_6_VOT_6.wav,lab,asp,133,6,pang,
24,young,6,pang_F0_6_VOT_8.wav,lab,asp,134,8,pang,
24,young,4,pang_F0_4_VOT_6.wav,lab,asp,135,6,pang,
24,young,8,pang_F0_8_VOT_2.wav,lab,tense,136,2,pang,
24,young,1,pang_F0_1_VOT_3.wav,lab,lenis,137,3,pang,
24,young,3,pang_F0_3_VOT_3.wav,lab,lenis,138,3,pang,
24,young,5,pang_F0_5_VOT_4.wav,lab,asp,139,4,pang,
24,young,8,pang_F0_8_VOT_6.wav,lab,asp,140,6,pang,
24,young,7,pang_F0_7_VOT_6.wav,lab,asp,141,6,pang,
24,young,5,pang_F0_5_VOT_6.wav,lab,asp,142,6,pang,
24,young,4,pang_F0_4_VOT_1.wav,lab,tense,143,1,pang,
24,young,4,pang_F0_4_VOT_4.wav,lab,asp,144,4,pang,
24,young,1,pang_F0_1_VOT_2.wav,lab,tense,145,2,pang,
24,young,3,pang_F0_3_VOT_6.wav,lab,asp,147,6,pang,
24,young,2,pang_F0_2_VOT_2.wav,lab,tense,148,2,pang,
24,young,1,pang_F0_1_VOT_2.wav,lab,tense,149,2,pang,
24,young,3,pang_F0_3_VOT_8.wav,lab,asp,150,8,pang,
24,young,1,pang_F0_1_VOT_5.wav,lab,lenis,151,5,pang,
24,young,1,pang_F0_1_VOT_7.wav,lab,lenis,152,7,pang,
24,young,4,pang_F0_4_VOT_8.wav,lab,asp,153,8,pang,
24,young,6,pang_F0_6_VOT_6.wav,lab,asp,154,6,pang,
24,young,2,pang_F0_2_VOT_8.wav,lab,asp,155,8,pang,
24,young,5,pang_F0_5_VOT_2.wav,lab,tense,156,2,pang,
24,young,5,pang_F0_5_VOT_6.wav,lab,asp,157,6,pang,
24,young,2,pang_F0_2_VOT_3.wav,lab,lenis,158,3,pang,
24,young,6,pang_F0_6_VOT_8.wav,lab,asp,159,8,pang,
24,young,8,pang_F0_8_VOT_4.wav,lab,asp,160,4,pang,
24,young,1,pang_F0_1_VOT_6.wav,lab,lenis,161,6,pang,
24,young,5,pang_F0_5_VOT_4.wav,lab,asp,162,4,pang,
24,young,7,pang_F0_7_VOT_1.wav,lab,tense,163,1,pang,
24,young,3,pang_F0_3_VOT_4.wav,lab,lenis,164,4,pang,
24,young,2,pang_F0_2_VOT_5.wav,lab,lenis,165,5,pang,
24,young,7,pang_F0_7_VOT_8.wav,lab,asp,166,8,pang,
24,young,5,pang_F0_5_VOT_7.wav,lab,asp,167,7,pang,
24,young,5,pang_F0_5_VOT_5.wav,lab,asp,168,5,pang,
24,young,2,pang_F0_2_VOT_4.wav,lab,lenis,169,4,pang,
24,young,6,pang_F0_6_VOT_5.wav,lab,asp,170,5,pang,
24,young,2,pang_F0_2_VOT_6.wav,lab,lenis,171,6,pang,
24,young,1,pang_F0_1_VOT_4.wav,lab,lenis,172,4,pang,
24,young,4,pang_F0_4_VOT_4.wav,lab,asp,173,4,pang,
24,young,4,pang_F0_4_VOT_7.wav,lab,asp,174,7,pang,
24,young,8,pang_F0_8_VOT_5.wav,lab,asp,175,5,pang,
24,young,1,pang_F0_1_VOT_8.wav,lab,lenis,176,8,pang,
24,young,8,pang_F0_8_VOT_7.wav,lab,asp,177,7,pang,
24,young,3,pang_F0_3_VOT_1.wav,lab,tense,178,1,pang,
24,young,8,pang_F0_8_VOT_3.wav,lab,tense,179,3,pang,
24,young,8,pang_F0_8_VOT_1.wav,lab,tense,180,1,pang,
24,young,2,pang_F0_2_VOT_7.wav,lab,lenis,181,7,pang,
24,young,8,pang_F0_8_VOT_2.wav,lab,tense,182,2,pang,
24,young,4,pang_F0_4_VOT_2.wav,lab,tense,183,2,pang,
24,young,4,pang_F0_4_VOT_6.wav,lab,asp,184,6,pang,
24,young,5,pang_F0_5_VOT_1.wav,lab,tense,185,1,pang,
24,young,6,pang_F0_6_VOT_2.wav,lab,tense,186,2,pang,
24,young,6,pang_F0_6_VOT_7.wav,lab,asp,187,7,pang,
24,young,6,pang_F0_6_VOT_3.wav,lab,tense,188,3,pang,
24,young,5,pang_F0_5_VOT_8.wav,lab,asp,189,8,pang,
24,young,6,pang_F0_6_VOT_1.wav,lab,tense,190,1,pang,
24,young,8,pang_F0_8_VOT_6.wav,lab,asp,191,6,pang,
24,young,7,pang_F0_7_VOT_7.wav,lab,asp,192,7,pang,
24,young,6,pang_F0_6_VOT_4.wav,lab,asp,193,4,pang,
24,young,7,pang_F0_7_VOT_5.wav,lab,asp,194,5,pang,
24,young,7,pang_F0_7_VOT_3.wav,lab,tense,195,3,pang,
24,young,5,pang_F0_5_VOT_3.wav,lab,tense,196,3,pang,
24,young,3,pang_F0_3_VOT_2.wav,lab,tense,197,2,pang,
24,young,2,pang_F0_2_VOT_1.wav,lab,tense,198,1,pang,
24,young,4,pang_F0_4_VOT_5.wav,lab,asp,199,5,pang,
24,young,3,pang_F0_3_VOT_7.wav,lab,asp,200,7,pang,
24,young,7,pang_F0_7_VOT_2.wav,lab,tense,201,2,pang,
24,young,4,pang_F0_4_VOT_1.wav,lab,tense,202,1,pang,
24,young,4,pang_F0_4_VOT_3.wav,lab,tense,203,3,pang,
24,young,1,pang_F0_1_VOT_3.wav,lab,lenis,204,3,pang,
24,young,8,pang_F0_8_VOT_8.wav,lab,asp,205,8,pang,
24,young,7,pang_F0_7_VOT_6.wav,lab,asp,206,6,pang,
24,young,1,pang_F0_1_VOT_1.wav,lab,tense,207,1,pang,
24,young,7,pang_F0_7_VOT_4.wav,lab,asp,208,4,pang,
24,young,3,pang_F0_3_VOT_5.wav,lab,lenis,209,5,pang,
24,young,3,pang_F0_3_VOT_3.wav,lab,lenis,210,3,pang,
21,young,,check,,true,2,,check1,
21,young,,check,,true,3,,check2,
21,young,,check,,true,4,,check3,
21,young,2,practice,lab,tense,6,2,pang,
21,young,3,practice,lab,asp,7,8,pang,
21,young,8,practice,lab,tense,8,3,pang,
21,young,8,practice,lab,asp,9,8,pang,
21,young,7,practice,lab,tense,10,2,pang,
21,young,4,practice,lab,asp,11,8,pang,
21,young,4,practice,lab,tense,12,2,pang,
21,young,3,practice,lab,lenis,13,4,pang,
21,young,2,practice,lab,lenis,14,3,pang,
21,young,5,practice,lab,tense,15,3,pang,
21,young,7,pang_F0_7_VOT_8.wav,lab,asp,17,8,pang,
21,young,6,pang_F0_6_VOT_5.wav,lab,asp,18,5,pang,
21,young,4,pang_F0_4_VOT_8.wav,lab,asp,19,8,pang,
21,young,5,pang_F0_5_VOT_2.wav,lab,tense,20,2,pang,
21,young,3,pang_F0_3_VOT_6.wav,lab,asp,21,6,pang,
21,young,4,pang_F0_4_VOT_2.wav,lab,lenis,22,2,pang,
21,young,8,pang_F0_8_VOT_2.wav,lab,tense,23,2,pang,
21,young,8,pang_F0_8_VOT_3.wav,lab,tense,24,3,pang,
21,young,3,pang_F0_3_VOT_2.wav,lab,lenis,25,2,pang,
21,young,3,pang_F0_3_VOT_7.wav,lab,asp,26,7,pang,
21,young,1,pang_F0_1_VOT_8.wav,lab,lenis,27,8,pang,
21,young,1,pang_F0_1_VOT_3.wav,lab,lenis,28,3,pang,
21,young,8,pang_F0_8_VOT_6.wav,lab,asp,29,6,pang,
21,young,6,pang_F0_6_VOT_2.wav,lab,tense,30,2,pang,
21,young,1,pang_F0_1_VOT_1.wav,lab,lenis,31,1,pang,
21,young,2,pang_F0_2_VOT_2.wav,lab,lenis,32,2,pang,
21,young,4,pang_F0_4_VOT_1.wav,lab,tense,33,1,pang,
21,young,4,pang_F0_4_VOT_5.wav,lab,asp,34,5,pang,
21,young,6,pang_F0_6_VOT_1.wav,lab,tense,35,1,pang,
21,young,6,pang_F0_6_VOT_6.wav,lab,asp,36,6,pang,
21,young,1,pang_F0_1_VOT_2.wav,lab,lenis,37,2,pang,
21,young,6,pang_F0_6_VOT_8.wav,lab,asp,38,8,pang,
21,young,5,pang_F0_5_VOT_4.wav,lab,asp,39,4,pang,
21,young,3,pang_F0_3_VOT_8.wav,lab,asp,40,8,pang,
21,young,2,pang_F0_2_VOT_6.wav,lab,lenis,41,6,pang,
21,young,1,pang_F0_1_VOT_4.wav,lab,lenis,42,4,pang,
21,young,8,pang_F0_8_VOT_5.wav,lab,asp,43,5,pang,
21,young,3,pang_F0_3_VOT_3.wav,lab,lenis,44,3,pang,
21,young,7,pang_F0_7_VOT_5.wav,lab,asp,45,5,pang,
21,young,7,pang_F0_7_VOT_2.wav,lab,tense,46,2,pang,
21,young,8,pang_F0_8_VOT_7.wav,lab,asp,47,7,pang,
21,young,7,pang_F0_7_VOT_4.wav,lab,asp,48,4,pang,
21,young,4,pang_F0_4_VOT_4.wav,lab,lenis,49,4,pang,
21,young,7,pang_F0_7_VOT_7.wav,lab,asp,50,7,pang,
21,young,5,pang_F0_5_VOT_7.wav,lab,asp,51,7,pang,
21,young,5,pang_F0_5_VOT_6.wav,lab,asp,52,6,pang,
21,young,6,pang_F0_6_VOT_7.wav,lab,asp,53,7,pang,
21,young,6,pang_F0_6_VOT_3.wav,lab,lenis,54,3,pang,
21,young,5,pang_F0_5_VOT_3.wav,lab,lenis,55,3,pang,
21,young,8,pang_F0_8_VOT_8.wav,lab,asp,56,8,pang,
21,young,5,pang_F0_5_VOT_1.wav,lab,tense,57,1,pang,
21,young,4,pang_F0_4_VOT_3.wav,lab,lenis,58,3,pang,
21,young,3,pang_F0_3_VOT_5.wav,lab,lenis,59,5,pang,
21,young,2,pang_F0_2_VOT_5.wav,lab,lenis,60,5,pang,
21,young,2,pang_F0_2_VOT_4.wav,lab,lenis,61,4,pang,
21,young,1,pang_F0_1_VOT_5.wav,lab,lenis,62,5,pang,
21,young,2,pang_F0_2_VOT_7.wav,lab,lenis,63,7,pang,
21,young,4,pang_F0_4_VOT_7.wav,lab,asp,64,7,pang,
21,young,2,pang_F0_2_VOT_3.wav,lab,lenis,65,3,pang,
21,young,2,pang_F0_2_VOT_8.wav,lab,asp,66,8,pang,
21,young,7,pang_F0_7_VOT_1.wav,lab,tense,67,1,pang,
21,young,2,pang_F0_2_VOT_1.wav,lab,tense,68,1,pang,
21,young,5,pang_F0_5_VOT_5.wav,lab,asp,69,5,pang,
21,young,8,pang_F0_8_VOT_4.wav,lab,asp,70,4,pang,
21,young,7,pang_F0_7_VOT_6.wav,lab,asp,71,6,pang,
21,young,8,pang_F0_8_VOT_1.wav,lab,tense,72,1,pang,
21,young,3,pang_F0_3_VOT_1.wav,lab,tense,73,1,pang,
21,young,5,pang_F0_5_VOT_8.wav,lab,asp,74,8,pang,
21,young,6,pang_F0_6_VOT_4.wav,lab,asp,75,4,pang,
21,young,4,pang_F0_4_VOT_6.wav,lab,asp,76,6,pang,
21,young,3,pang_F0_3_VOT_4.wav,lab,lenis,77,4,pang,
21,young,7,pang_F0_7_VOT_3.wav,lab,asp,78,3,pang,
21,young,1,pang_F0_1_VOT_6.wav,lab,lenis,79,6,pang,
21,young,1,pang_F0_1_VOT_7.wav,lab,lenis,80,7,pang,
21,young,2,pang_F0_2_VOT_4.wav,lab,lenis,82,4,pang,
21,young,7,pang_F0_7_VOT_1.wav,lab,tense,83,1,pang,
21,young,2,pang_F0_2_VOT_5.wav,lab,lenis,84,5,pang,
21,young,4,pang_F0_4_VOT_3.wav,lab,lenis,85,3,pang,
21,young,3,pang_F0_3_VOT_5.wav,lab,lenis,86,5,pang,
21,young,4,pang_F0_4_VOT_1.wav,lab,tense,87,1,pang,
21,young,1,pang_F0_1_VOT_4.wav,lab,lenis,88,4,pang,
21,young,5,pang_F0_5_VOT_5.wav,lab,asp,89,5,pang,
21,young,4,pang_F0_4_VOT_4.wav,lab,asp,90,4,pang,
21,young,6,pang_F0_6_VOT_3.wav,lab,asp,91,3,pang,
21,young,5,pang_F0_5_VOT_6.wav,lab,asp,92,6,pang,
21,young,3,pang_F0_3_VOT_4.wav,lab,lenis,93,4,pang,
21,young,2,pang_F0_2_VOT_6.wav,lab,lenis,94,6,pang,
21,young,8,pang_F0_8_VOT_4.wav,lab,asp,95,4,pang,
21,young,8,pang_F0_8_VOT_6.wav,lab,asp,96,6,pang,
21,young,1,pang_F0_1_VOT_1.wav,lab,lenis,97,1,pang,
21,young,7,pang_F0_7_VOT_6.wav,lab,asp,98,6,pang,
21,young,7,pang_F0_7_VOT_7.wav,lab,asp,99,7,pang,
21,young,1,pang_F0_1_VOT_6.wav,lab,lenis,100,6,pang,
21,young,2,pang_F0_2_VOT_2.wav,lab,tense,101,2,pang,
21,young,2,pang_F0_2_VOT_3.wav,lab,lenis,102,3,pang,
21,young,3,pang_F0_3_VOT_7.wav,lab,asp,103,7,pang,
21,young,2,pang_F0_2_VOT_1.wav,lab,tense,104,1,pang,
21,young,5,pang_F0_5_VOT_7.wav,lab,asp,105,7,pang,
21,young,1,pang_F0_1_VOT_8.wav,lab,lenis,106,8,pang,
21,young,7,pang_F0_7_VOT_5.wav,lab,asp,107,5,pang,
21,young,6,pang_F0_6_VOT_4.wav,lab,asp,108,4,pang,
21,young,3,pang_F0_3_VOT_1.wav,lab,tense,109,1,pang,
21,young,5,pang_F0_5_VOT_3.wav,lab,asp,110,3,pang,
21,young,2,pang_F0_2_VOT_7.wav,lab,lenis,111,7,pang,
21,young,7,pang_F0_7_VOT_2.wav,lab,tense,112,2,pang,
21,young,6,pang_F0_6_VOT_8.wav,lab,asp,113,8,pang,
21,young,4,pang_F0_4_VOT_6.wav,lab,asp,114,6,pang,
21,young,3,pang_F0_3_VOT_3.wav,lab,lenis,115,3,pang,
21,young,8,pang_F0_8_VOT_8.wav,lab,asp,116,8,pang,
21,young,8,pang_F0_8_VOT_5.wav,lab,asp,117,5,pang,
21,young,4,pang_F0_4_VOT_2.wav,lab,tense,118,2,pang,
21,young,5,pang_F0_5_VOT_8.wav,lab,asp,119,8,pang,
21,young,5,pang_F0_5_VOT_4.wav,lab,lenis,120,4,pang,
21,young,3,pang_F0_3_VOT_8.wav,lab,asp,121,8,pang,
21,young,1,pang_F0_1_VOT_2.wav,lab,tense,122,2,pang,
21,young,6,pang_F0_6_VOT_6.wav,lab,asp,123,6,pang,
21,young,4,pang_F0_4_VOT_8.wav,lab,asp,124,8,pang,
21,young,6,pang_F0_6_VOT_2.wav,lab,tense,125,2,pang,
21,young,8,pang_F0_8_VOT_7.wav,lab,asp,126,7,pang,
21,young,1,pang_F0_1_VOT_5.wav,lab,lenis,127,5,pang,
21,young,3,pang_F0_3_VOT_2.wav,lab,tense,128,2,pang,
21,young,8,pang_F0_8_VOT_2.wav,lab,tense,129,2,pang,
21,young,6,pang_F0_6_VOT_1.wav,lab,tense,130,1,pang,
21,young,2,pang_F0_2_VOT_8.wav,lab,lenis,131,8,pang,
21,young,5,pang_F0_5_VOT_2.wav,lab,tense,132,2,pang,
21,young,6,pang_F0_6_VOT_5.wav,lab,asp,133,5,pang,
21,young,1,pang_F0_1_VOT_7.wav,lab,lenis,134,7,pang,
21,young,1,pang_F0_1_VOT_3.wav,lab,tense,135,3,pang,
21,young,5,pang_F0_5_VOT_1.wav,lab,tense,136,1,pang,
21,young,7,pang_F0_7_VOT_3.wav,lab,tense,137,3,pang,
21,young,7,pang_F0_7_VOT_4.wav,lab,asp,138,4,pang,
21,young,8,pang_F0_8_VOT_3.wav,lab,asp,139,3,pang,
21,young,8,pang_F0_8_VOT_1.wav,lab,tense,140,1,pang,
21,young,4,pang_F0_4_VOT_5.wav,lab,asp,141,5,pang,
21,young,3,pang_F0_3_VOT_6.wav,lab,lenis,142,6,pang,
21,young,6,pang_F0_6_VOT_7.wav,lab,asp,143,7,pang,
21,young,4,pang_F0_4_VOT_7.wav,lab,asp,144,7,pang,
21,young,7,pang_F0_7_VOT_8.wav,lab,asp,145,8,pang,
21,young,4,pang_F0_4_VOT_3.wav,lab,asp,147,3,pang,
21,young,6,pang_F0_6_VOT_2.wav,lab,tense,148,2,pang,
21,young,6,pang_F0_6_VOT_6.wav,lab,asp,149,6,pang,
21,young,1,pang_F0_1_VOT_3.wav,lab,lenis,150,3,pang,
21,young,5,pang_F0_5_VOT_3.wav,lab,tense,151,3,pang,
21,young,1,pang_F0_1_VOT_6.wav,lab,lenis,152,6,pang,
21,young,7,pang_F0_7_VOT_2.wav,lab,tense,153,2,pang,
21,young,5,pang_F0_5_VOT_1.wav,lab,tense,154,1,pang,
